Cruise,Year,Month,Day,Local time (GMT+7),Area,Station,Lat,Lon,Sample_ID,Total Depth (m),Sampling level,Sampling depth (m),Sample_Type2,D50,OC %,N %,Sed_Temp (°C),Sed_pH,Sed_ORP (mV),Wind speed (m/s),Wind direction (toward-azimuth) angle,Wind direction,Air temperature (๐C),Air pressure (mbar),Sea state,Sea state remark,Cloud cover,Transparency (m),Water temperature_meter (_deg_C),Water temperature_ctd (_deg_C),Water temperature_AAQ (_deg_C),Salinity_meter (psu),Salinity_ctd (psu),Salinity_AAQ (psu),Water_Cond. (mS/cm),Density (kg/m3),DO_Titrate (mg/L),DO_meter (mg/L),DO_CTD (mg/L),DO_AAQ (mg/L),DO_CTD-Corrected (mg/L),TSS (mg/L),Chl-a_spectro (ug/L),Chl-a_ctd (ug/L),Chl-a_AAQ (ug/L),pH,pH_CTD,pH_AAQ,OA,Phytoplankton,Zooplankton,Remark,TA (umol/kgSW),pH@25C (Spectrophotometric method),"pH 
(TOTscale)",pCO2 out (uatm),HCO3 out (umol/kgSW),CO3 out (umol/kgSW),CO2 out (umol/kgSW),"Ca
saturation","Ar
saturation","DIC est.
(umol/kgSW)",Ave,SD,Ave,SD,Saturation (nmol/KgSW),Saturation anomaly (%),Ave,SD,Saturation (nmol/KgSW),Saturation anomaly (%),pN2Oair,Phosphate (uM),Silicate (uM),Nitrite (uM),Ammonia (uM),Nitrate (uM),DOC,"TDN
(uM)","TDP
(uM)","Mn
(nM)","Mo
(nM)","U
(nM)","V
(nM)","Exchangeable Ammonia
(ug/g)","Exchangeable Nitrate
(ug/g)","Exchangeable Silicate
(ug/g)","Exchangeable Phosphate
(ug/g)","Total Phosphorus
(ug/g)","Total Silicate
(ug/g)","Total Nitrogen
(ug/g)","Calcium carbonate
(ug/g)",Total Organic Content (%),Clay,Silt,Sand,Sulfide (umol-S/g),Fraction-1_NH3,Fraction-1_NO2-,Fraction-1_N_Sum,Fraction-2_NH3,Fraction-2_NO2-,Fraction-2_N_Sum,Fraction-3_NH3,Fraction-3_NO2-,Fraction-3_N_Sum,Fraction-4_NH3,Fraction-4_NO2-,Fraction-4_N_Sum,Fraction-1_Phosphorus,Fraction-2_Phosphorus,Fraction-3_Phosphorus,Fraction-4_Phosphorus
GoT,2024,11,29,13:40,,36,13.39955,100.55817,,8.7,M,4,,,,,,,,,,,,,,,,0.6,28.50,28.91,28.91,28.80,31.55,31.52,,,,,6.376,5.98,5.991172798,,,1.25,3.27,8.1,8.13,,,,,,2122.897177,8.038735639,7.980388123,449.5751004,1669.311469,183.2737583,11.77413709,4.576976721,3.030550371,1864.359365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,13:40,,36,13.39955,100.55817,,8.7,B,7,,,,,,,,,,,,,,,,0.6,28.50,28.90,28.90,28.80,31.59,31.52,,,,,6.358,5.96,5.975446231,,,1.67,4.11,8.11,8.14,,,,,,2120.72508,8.010776906,7.952708688,484.747397,1689.618535,174.1840724,12.69584884,4.346715787,2.878402234,1876.498456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,14:18,,35,13.36463,100.5323,,10,S,1,,,,,,,,6,NE,,,,,,,0.8,28.60,29.10,29.11,28.90,31.73,31.73,,,6.28,,6.633,6.22,6.179891605,14.28,1.7427,0.87,1.31,8.1,8.15,,,√,√,แดดแรง ลมแรงมาก น้ำสีเขียวใสปกติ,,,,,,,,,,,,,,,,,,,,,,0.0463,9.5395,0.2097,5.5742,0.9585,123.3715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,14:18,,35,13.36463,100.5323,,10,M,5,,,,,,,,,,,,,,,,0.8,28.50,29.09,29.11,28.80,31.78,31.74,,,6.36,,6.637,6.21,6.172028322,18.13,,7.9,1.97,8.08,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,8.3126,0.2097,6.5182,1.0484,140.0324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,14:18,,35,13.36463,100.5323,,10,B,9,,,,,,,,,,,,,,,,0.8,28.20,29.06,29.07,28.70,31.82,31.74,,,6.17,,6.609,6.18,6.148438471,12.64,,0.88,2.18,7.98,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0463,9.2766,0.2554,5.9338,0.9802,97.5822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,15:35,,C28,13.41444,100.49052,,8.7,S,1,,,,,,,,6,NE,,,,,,,0.7,27.90,28.79,28.81,28.40,31.13,31.10,,,,,6.678,5.99,5.999036082,,,1.15,2.44,8.1,8.08,,,,,แดดแรง ลมแรง น้ำสีเขียวใส (ปกติ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,15:35,,C28,13.41444,100.49052,,8.7,M,4,,,,,,,,,,,,,,,,0.7,28.00,28.79,28.79,28.50,31.10,31.10,,,,,6.438,5.96,5.975446231,,,0.9,2.3,8.08,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,15:35,,C28,13.41444,100.49052,,8.7,B,7,,,,,,,,,,,,,,,,0.7,28.30,28.74,28.74,28.50,31.16,31.13,,,,,6.355,5.84,5.881086828,,,0.98,2.66,7.98,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,15:55,,C25,13.41353,100.43938,,8.5,S,1,,,,,,,,6,NE,,,,,,,1,28.30,28.86,28.86,27.30,29.94,29.94,,,,,6.77,6.15,6.12484862,,,2.3,2.68,7.93,7.96,,,,,แดดแรง ลมแรง น้ำสีเขียวใส (ปกติ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,15:55,,C25,13.41353,100.43938,,8.5,M,4,,,,,,,,,,,,,,,,1,28.20,28.77,28.75,27.50,30.40,30.45,,,,,6.49,5.94,5.959719664,,,1.6,2.52,7.97,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,15:55,,C25,13.41353,100.43938,,8.5,B,7,,,,,,,,,,,,,,,,1,28.20,28.80,28.80,27.90,31.13,31.07,,,,,6.505,5.99,5.999036082,,,1.15,2.13,8.03,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,16:40,,23,13.38712,100.35968,,9,S,1,,,,,,,,6,NE,,,,,,,1,28.30,29.03,29.04,26.70,29.36,29.35,,,,,6.957,6.38,6.305704143,,,6.23,7.55,7.87,7.93,,,,,แดดปานกลาง ลมแรง น้ำสีน้ำตาล มีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,16:40,,23,13.38712,100.35968,,9,M,4.5,,,,,,,,,,,,,,,,1,28.50,28.88,28.88,26.90,29.67,29.79,,,,,5.235,4.53,4.850996672,,,2.15,4.9,7.91,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,16:40,,23,13.38712,100.35968,,9,B,8,,,,,,,,,,,,,,,,1,28.40,28.92,28.90,27.70,30.34,30.16,,,,,5.033,4.66,4.953219359,,,1.52,3.87,7.89,7.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,17:09,,20,13.40807,100.31579,,7.3,S,1,,,,,,,,7,N,,,,,,,1,28.00,29.58,29.59,23.60,25.76,25.54,,,14.02,,16.075,15.5,13.47701881,21.5,17.0136,33.61,41.2,8.53,8.67,,,√,√,แดดอ่อน ลมแรง น้ำสีน้ำตาลแดง,,,,,,,,,,,,,,,,,,,,,,1.1091,16.7259,0.2554,3.9559,1.2722,315.8749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,17:09,,20,13.40807,100.31579,,7.3,M,3.5,,,,,,,,,,,,,,,,1,28.20,29.18,29.18,25.00,28.49,28.51,,,12.27,,10.413,8.88,8.27152505,25.94,,14.44,18.61,8.44,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9642,14.6225,0.3698,5.5742,1.068,134.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,29,17:09,,20,13.40807,100.31579,,7.3,B,6,,,,,,,,,,,,,,,,1,28.10,29.02,29.02,25.20,29.16,29.10,,,10.74,,5.205,4.9,5.141938167,22.79,,2.17,4.34,8.32,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0125,21.9842,1.1249,4.2256,1.2115,141.2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,7:40,,22,13.49422,100.282269,,5.3,S,1,,,,,,,,2,N,,,,,,,0.7,26.10,27.41,27.53,20.00,22.37,22.85,,,3.93,,4.061,3.29,3.875949502,19.57,9.9858,9.08,10.63,7.52,7.81,,,√,√,แดดปานกลาง ลมปานกลาง น้ำสีน้ำตาลแดง,2403.443465,7.699488655,7.666880273,1293.336023,2201.762402,86.74046531,36.78678255,2.325534275,1.474031427,2325.28965,,,,,,,,,,,,4.6818,87.573,1.2851,24.5444,1.3634,532.3248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,7:40,,22,13.49422,100.282269,,5.3,M,2.5,,,,,,,,,,,,,,,,0.7,27.00,28.48,28.52,21.30,27.76,27.75,,,3.56,,2.564,2.4,3.17611726,20,,10.9,13.99,7.6,7.81,,,,,,2293.495998,7.699138351,7.651334197,1210.695335,2065.939242,94.97294064,32.64864109,2.44518673,1.595806953,2193.560824,,,,,,,,,,,,3.6673,66.1016,1.0792,19.8693,1.4166,158.9784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,7:40,,22,13.49422,100.282269,,5.3,B,4,,,,,,,,,,,,,,,,0.7,26.70,28.76,28.62,22.50,27.97,27.85,,,3.9,,2.723,2.51,3.262613379,31,,29.47,32.42,7.5,7.85,,,,,,2243.050206,7.734793195,7.682457706,1091.85777,2001.38465,100.4005082,29.21826245,2.582454729,1.688285888,2131.003421,,,,,,,,,,,,3.1843,56.8996,1.1707,16.5877,1.0704,239.2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,8:31,,21,13.45762,100.29765,,3.8,S,1,,,,,,,,2,N,,,,,,,0.5,26.50,28.02,28.47,22.00,26.40,27.31,,,4.49,,4.134,2.84,3.522101739,20.2,14.3807,8.1,8.59,7.66,7.89,,,√,,แดดปานกลาง ลมปานกลาง น้ำสีน้ำตาลแดง,2241.227008,7.784295455,7.741655576,952.2433498,1986.192148,106.5861622,26.14050127,2.771036386,1.795545,2118.918812,,,,,,,,,,,,3.1862,53.3587,1.2508,12.5869,1.6015,237.6337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,8:31,,21,13.45762,100.29765,,3.8,B,2.5,,,,,,,,,,,,,,,,0.5,27.30,28.69,28.74,24.70,27.96,27.97,,,3.88,,3.979,3.84,4.308430102,21.38,,5.17,8.08,7.64,7.88,,,,,,2263.118934,7.798360012,7.745908328,936.2903681,1986.573001,115.0370912,25.0938775,2.959087695,1.934034018,2126.70397,,,,,,,,,,,,3.2829,53.1834,2.3148,14.9244,1.3524,177.7413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,9:43,,24,13.35892,100.39851,,11,S,1,,,,,,,,5,NE,,,,,,,1.4,27.10,27.90,27.92,27.60,30.37,30.36,,,6.41,,6.896,6.31,6.250661158,6.8,3.2362,3.4,2.09,7.83,8.13,,,√,√,แดดแรง ลมปานกลาง น้ำสีเขียวใส (ปกติ),,,,,,,,,,,,,,,,,,,,,,0.8675,16.5506,0.9877,6.5632,2.0174,163.4659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,9:43,,24,13.35892,100.39851,,11,M,5.5,,,,,,,,,,,,,,,,1.4,27.30,28.21,28.19,28.00,31.02,30.88,,,6.43,,6.516,6.11,6.093395486,11.1,,4.1,1.63,7.84,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8675,16.5506,0.8732,7.2824,2.0809,125.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,9:43,,24,13.35892,100.39851,,11,B,10,,,,,,,,,,,,,,,,1.4,27.30,28.55,28.56,28.20,31.58,31.44,,,6.02,,6.341,5.93,5.95185638,10.3,,0.7,1.64,7.87,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7709,56.426,0.6215,7.5521,1.6195,130.7037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,10:50,,25,13.2961,100.39858,,13.5,S,1,,,,,,,,5,NE,,,,,,,1.7,27.90,28.74,28.74,28.90,31.85,31.72,,,,,6.831,6.12,6.101258769,,,0.74,1.32,7.91,8.12,,,,,แดดแรง ลมแรง น้ำสีเขียวใส (ปกติ) คลื่นแรง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,10:50,,25,13.2961,100.39858,,13.5,M,6.5,,,,,,,,,,,,,,,,1.7,28.10,28.71,28.72,29.00,31.90,31.72,,,,,6.618,6.11,6.093395486,,,0.92,1.47,7.92,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,10:50,,25,13.2961,100.39858,,13.5,B,12,,,,,,,,,,,,,,,,1.7,28.00,28.69,28.70,29.00,31.96,31.73,,,,,6.479,6.04,6.0383525,,,0.88,2.1,7.92,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,12:00,,34,13.33148,100.53201,,13.5,S,1,,,,,,,,8,NE,,,,,,,2,28.50,28.91,28.88,29.80,31.94,31.83,,,,,6.775,6.29,6.234934591,,,0.66,1.12,7.91,8.16,,,,,แดดแรง ลมแรง น้ำสีเขียวใส (ปกติ) คลื่นแรง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,12:00,,34,13.33148,100.53201,,13.5,M,6.5,,,,,,,,,,,,,,,,2,28.20,28.86,28.87,29.30,31.99,31.83,,,,,6.717,6.29,6.234934591,,,0.84,1.35,7.95,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,12:00,,34,13.33148,100.53201,,13.5,B,12,,,,,,,,,,,,,,,,2,28.50,28.85,28.85,29.20,32.01,31.83,,,,,6.645,6.23,6.187754889,,,0.74,1.24,7.94,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,12:22,,33,13.27968,100.5327,,16,S,1,,,,,,,,5,NE,,,,,,,2.8,28.20,29.04,29.05,29.00,31.94,31.81,,,6.44,,7.337,6.4,6.321430711,6.75,1.0496,0.37,0.53,7.96,8.17,,,√,,แดดแรง ลมแรง น้ำสีเขียวใส (ปกติ) ,,,,,,,,,,,,,,,,,,,,,,0.0946,7.2609,0.2326,4.3155,1.4992,123.7514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,12:22,,33,13.27968,100.5327,,16,M,8,,,,,,,,,,,,,,,,2.8,28.20,29.01,29.01,29.10,31.98,31.81,,,6.56,,7.008,6.41,6.329293994,5.95,,0.65,0.9,7.94,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1429,7.2609,0.2326,4.4054,1.6011,128.7922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,11,30,12:22,,33,13.27968,100.5327,,16,B,15,,,,,,,,,,,,,,,,2.8,28.30,28.99,28.99,28.90,32.02,31.81,,,6.77,,6.845,6.31,6.250661158,4.9,,0.7,1.03,7.93,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1429,7.7867,0.2097,2.7871,1.1401,197.3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,7:00,,C12,13.32215,100.34038,,12.2,S,1,,,,,,,,7,N,,,,,,,1.8,27.50,27.99,28.00,27.00,29.93,29.88,,,,,7.522,7.38,7.092032506,,,10.75,14.51,7.73,8.18,,,,,แดดปานกลาง ลมแรง น้ำสีตะกอนขุ่น ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,7:00,,C12,13.32215,100.34038,,12.2,M,6,,,,,,,,,,,,,,,,1.8,27.50,28.04,28.05,27.40,30.04,29.98,,,,,7.178,7.32,7.044852804,,,12.52,14.88,7.78,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,7:00,,C12,13.32215,100.34038,,12.2,B,11,,,,,,,,,,,,,,,,1.8,28.10,28.65,28.64,27.80,31.67,31.45,,,,,5.521,5.68,5.75527429,,,1.31,2.82,7.71,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,7:55,,19,13.36906,100.29259,,9.8,S,1,,,,,,,,9,N,,,,,,,1.8,27.00,27.65,27.66,25.60,27.87,27.89,,,6.58,,5.959,5.93,5.95185638,7.55,7.1404,8.67,9.11,7.79,8.05,,,,,แดดปานกลาง ลมแรง สีน้ำมีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,1.5921,37.54,2.2004,1.2587,1.6196,308.1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,7:55,,19,13.36906,100.29259,,9.8,M,4,,,,,,,,,,,,,,,,1.8,27.20,27.99,28.01,25.80,28.89,28.86,,,6.09,,5.691,5.69,5.763137573,7.75,,5.53,6.8,7.79,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6887,33.6401,0.53,1.6183,4.9708,265.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,7:55,,19,13.36906,100.29259,,9.8,B,8,,,,,,,,,,,,,,,,1.8,27.30,28.78,28.95,26.30,30.16,30.17,,,5.81,,4.872,3.93,4.379199655,8.75,,1.92,2.45,7.74,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4955,32.5884,0.3241,1.5284,4.5655,269.3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,8:35,,18,13.32506,100.26962,,11.5,S,1,,,,,,,,7,N,,,,,,,2,27.50,28.15,28.15,26.90,29.41,29.37,,,6.34,,6.611,6.25,6.203481456,9.25,7.7658,6.47,7.49,7.85,8.1,,,√,√,แดดปานกลาง ลมแรง น้ำสีตะกอนขุ่น ,,,,,,,,,,,,,,,,,,,,,,1.1091,21.8965,1.6283,0.7192,1.4277,202.8908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,8:35,,18,13.32506,100.26962,,11.5,M,5,,,,,,,,,,,,,,,,2,27.40,28.15,28.16,26.90,29.41,29.37,,,6.6,,6.487,6.19,6.156301755,9.8,,7.74,8.63,7.86,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1574,23.6493,1.7199,1.0789,2.202,246.9993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,8:35,,18,13.32506,100.26962,,11.5,B,10,,,,,,,,,,,,,,,,2,27.40,29.14,29.15,27.10,31.03,30.94,,,5.76,,5.071,4.88,5.126211599,8.85,,0.97,1.74,7.85,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1574,27.7683,2.475,1.5284,3.4843,235.0747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,9:30,,17,13.28288,100.26653,,13.8,S,1,,,,,,,,6,N,,,,,,,2.8,28.30,28.38,28.38,28.70,29.99,29.94,,,,,6.9,6.57,6.455106532,,,4.97,5.86,7.9,8.1,,,,,แดดปานกลาง ลมแรง น้ำสีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,9:30,,17,13.28288,100.26653,,13.8,M,6,,,,,,,,,,,,,,,,2.8,27.70,28.37,28.37,27.50,30.02,29.95,,,,,6.582,6.38,6.305704143,,,5.69,7.66,7.9,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,9:30,,17,13.28288,100.26653,,13.8,B,12,,,,,,,,,,,,,,,,2.8,27.80,29.20,29.20,27.50,31.63,31.52,,,,,5.599,5.42,5.550828915,,,0.7,1.37,7.9,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,10:00,,16,13.23193,100.26719,,15.7,S,1,,,,,,,,5,N,,,,,,,2,27.80,28.46,28.46,27.80,30.35,30.32,,,6.62,,7.067,6.83,6.659551907,8.6,6.7778,4.66,6.91,7.92,8.06,,,√,√,แดดปานกลาง ลมแรง น้ำสีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,0.7226,30.1345,2.3606,0.6293,0.9194,212.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,10:00,,16,13.23193,100.26719,,15.7,M,7,,,,,,,,,,,,,,,,2,27.70,28.46,28.47,27.80,30.45,30.39,,,7.08,,6.81,6.51,6.407926831,6.45,,4.83,7.45,7.92,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8675,26.8043,2.5665,0.6293,1.2527,149.3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,10:00,,16,13.23193,100.26719,,15.7,B,14,,,,,,,,,,,,,,,,2,27.80,28.97,28.96,28.40,31.85,31.65,,,6.62,,6.078,5.89,5.920403246,9.5,,0.67,1,7.91,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,21.546,1.4911,0.989,1.115,150.2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,11:05,,15,13.19195,100.26744,,11.1,S,1,,,,,,,,4,N,,,,,,,2.5,28.00,28.56,28.56,28.00,30.69,30.67,,,,,7.33,6.94,6.746048027,,,3.45,4.46,7.94,8.04,,,,,แดดแรง ลมแรง น้ำสีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,11:05,,15,13.19195,100.26744,,11.1,M,5,,,,,,,,,,,,,,,,2.5,28.10,28.54,28.54,28.10,30.69,30.69,,,,,7.267,6.78,6.620235489,,,4.49,5.13,7.92,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,11:05,,15,13.19195,100.26744,,11.1,B,10,,,,,,,,,,,,,,,,2.5,28.10,28.54,28.54,28.10,30.84,30.78,,,,,6.669,6.36,6.289977576,,,3.12,4.16,7.93,8.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,11:35,,14,13.13279,100.26665,,19.7,S,1,,,,,,,,4,N,,,,,,,2.4,28.10,28.55,28.55,28.10,30.83,30.81,,,7.75,,8.14,7.65,7.304341164,9.35,6.2438,5.72,6.29,7.97,8.13,,,√,,แดดแรง ลมแรง น้ำสีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,0.4328,39.5995,0.4042,0.7192,0.9887,156.3634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,11:35,,14,13.13279,100.26665,,19.7,M,9.5,,,,,,,,,,,,,,,,2.4,28.00,28.53,28.55,28.20,31.11,31.08,,,7.54,,7.052,6.74,6.588782354,13.55,,3.95,5.61,7.98,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626,19.0045,0.5529,0.8092,1.1096,192.7018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,11:35,,14,13.13279,100.26665,,19.7,B,18,,,,,,,,,,,,,,,,2.4,27.80,28.99,28.99,28.30,31.95,31.75,,,6.84,,6.673,3.27,3.860222935,9.65,,1.65,2.72,7.96,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5294,17.427,0.5987,0.8991,1.2435,142.7699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,12:21,,C2,13.13357,100.20081,,18.5,S,1,,,,,,,,6,N,,,,,,,3.3,28.30,28.84,28.84,28.20,30.85,30.80,,,,,8.41,7.77,7.398700568,,,3.6,4.82,8.01,8.13,,,,,แดดแรง ลมแรง น้ำสีตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,12:21,,C2,13.13357,100.20081,,18.5,M,9,,,,,,,,,,,,,,,,3.3,28.20,28.71,28.71,28.30,31.00,30.90,,,,,7.324,6.84,6.66741519,,,5.41,6.13,7.98,8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,12:21,,C2,13.13357,100.20081,,18.5,B,17,,,,,,,,,,,,,,,,3.3,28.30,28.91,28.92,28.30,31.43,31.24,,,,,6.15,5.83,5.873223544,,,1.71,2.4,7.95,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GoT,2024,12,1,13:00,,11,13.13249,100.1331,,16.3,S,1,,,,,,,,6,N,,,,,,,2.6,28.60,28.85,28.86,27.00,29.50,29.47,,,7.93,,8.427,7.5,7.18639191,9.7,5.7125,3.19,3.22,8.02,8.08,,,√,,แดดแรง ลมแรง สีน้ำตะกอนขุ่น,,,,,,,,,,,,,,,,,,,,,,0.8192,12.9574,0.2326,0.5394,1.5647,209.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
